2022/12/22 21:46:40 ======================================================
2022/12/23 18:39:43 Epoch#14: total loss=3.0616, Cls_loss=2.3074, Reg_loss=0.0754, Err_test=0.1808, lr = 0.000070
2022/12/23 18:40:22 Epoch#15: total loss=3.0405, Cls_loss=2.3075, Reg_loss=0.0733, Err_test=0.1807, lr = 0.000070
2022/12/23 18:41:00 Epoch#16: total loss=3.0313, Cls_loss=2.3074, Reg_loss=0.0724, Err_test=0.1828, lr = 0.000070
2022/12/23 18:41:38 Epoch#17: total loss=3.0091, Cls_loss=2.3076, Reg_loss=0.0702, Err_test=0.1793, lr = 0.000070
2022/12/23 18:42:16 Epoch#18: total loss=3.0024, Cls_loss=2.3080, Reg_loss=0.0694, Err_test=0.1768, lr = 0.000070
2022/12/23 18:42:53 Epoch#19: total loss=2.9932, Cls_loss=2.3078, Reg_loss=0.0685, Err_test=0.1776, lr = 0.000070
2022/12/23 18:43:31 Epoch#20: total loss=2.9926, Cls_loss=2.3081, Reg_loss=0.0684, Err_test=0.1774, lr = 0.000003
2022/12/23 18:44:08 Epoch#21: total loss=2.9408, Cls_loss=2.3074, Reg_loss=0.0633, Err_test=0.1700, lr = 0.000014
2022/12/23 18:44:46 Epoch#22: total loss=2.9292, Cls_loss=2.3079, Reg_loss=0.0621, Err_test=0.1699, lr = 0.000014
2022/12/23 18:45:24 Epoch#23: total loss=2.9149, Cls_loss=2.3074, Reg_loss=0.0607, Err_test=0.1694, lr = 0.000014
2022/12/23 18:46:02 Epoch#24: total loss=2.9074, Cls_loss=2.3074, Reg_loss=0.0600, Err_test=0.1696, lr = 0.000014
2022/12/23 18:46:40 Epoch#25: total loss=2.9033, Cls_loss=2.3077, Reg_loss=0.0596, Err_test=0.1692, lr = 0.000014
2022/12/23 18:47:17 Epoch#26: total loss=2.8965, Cls_loss=2.3078, Reg_loss=0.0589, Err_test=0.1689, lr = 0.000014
2022/12/23 18:47:55 Epoch#27: total loss=2.8944, Cls_loss=2.3076, Reg_loss=0.0587, Err_test=0.1689, lr = 0.000014
2022/12/23 18:48:33 Epoch#28: total loss=2.8896, Cls_loss=2.3077, Reg_loss=0.0582, Err_test=0.1691, lr = 0.000014
2022/12/23 18:49:10 Epoch#29: total loss=2.8839, Cls_loss=2.3074, Reg_loss=0.0577, Err_test=0.1684, lr = 0.000014
2022/12/23 18:49:48 Epoch#30: total loss=2.8768, Cls_loss=2.3076, Reg_loss=0.0569, Err_test=0.1688, lr = 0.000001
2022/12/23 18:50:27 Epoch#31: total loss=2.8624, Cls_loss=2.3077, Reg_loss=0.0555, Err_test=0.1674, lr = 0.000003
2022/12/23 18:51:05 Epoch#32: total loss=2.8563, Cls_loss=2.3074, Reg_loss=0.0549, Err_test=0.1674, lr = 0.000003
2022/12/23 18:51:43 Epoch#33: total loss=2.8586, Cls_loss=2.3075, Reg_loss=0.0551, Err_test=0.1672, lr = 0.000003
2022/12/23 18:52:20 Epoch#34: total loss=2.8557, Cls_loss=2.3077, Reg_loss=0.0548, Err_test=0.1673, lr = 0.000003
2022/12/23 18:52:58 ======================================================
2022/12/23 18:53:37 Epoch#0: total loss=51.8251, Cls_loss=16.4345, Reg_loss=3.5391, Err_test=0.8622, lr = 0.000100
2022/12/23 18:54:16 Epoch#1: total loss=6.6155, Cls_loss=4.8942, Reg_loss=0.1721, Err_test=0.6672, lr = 0.000100
2022/12/23 18:54:55 Epoch#2: total loss=5.5680, Cls_loss=4.2027, Reg_loss=0.1365, Err_test=0.4292, lr = 0.000100
2022/12/23 18:55:32 Epoch#3: total loss=4.9827, Cls_loss=3.7410, Reg_loss=0.1242, Err_test=0.3160, lr = 0.000100
2022/12/23 18:56:10 Epoch#4: total loss=4.8649, Cls_loss=3.7393, Reg_loss=0.1126, Err_test=0.2959, lr = 0.000100
2022/12/23 18:56:49 Epoch#5: total loss=4.8002, Cls_loss=3.7381, Reg_loss=0.1062, Err_test=0.2758, lr = 0.000100
2022/12/23 18:57:27 Epoch#6: total loss=4.7445, Cls_loss=3.7382, Reg_loss=0.1006, Err_test=0.2704, lr = 0.000100
2022/12/23 18:58:05 Epoch#7: total loss=4.6919, Cls_loss=3.7369, Reg_loss=0.0955, Err_test=0.2356, lr = 0.000100
2022/12/23 18:58:44 Epoch#8: total loss=4.6648, Cls_loss=3.7374, Reg_loss=0.0927, Err_test=0.2504, lr = 0.000100
2022/12/23 18:59:22 Epoch#9: total loss=4.5858, Cls_loss=3.6849, Reg_loss=0.0901, Err_test=0.2368, lr = 0.000100
2022/12/23 19:00:02 Epoch#10: total loss=4.4265, Cls_loss=3.5109, Reg_loss=0.0916, Err_test=0.2277, lr = 0.000004
2022/12/23 19:00:42 Epoch#11: total loss=4.2308, Cls_loss=3.4516, Reg_loss=0.0779, Err_test=0.2070, lr = 0.000020
2022/12/23 19:01:21 Epoch#12: total loss=4.1893, Cls_loss=3.4516, Reg_loss=0.0738, Err_test=0.2115, lr = 0.000020
2022/12/23 19:02:00 Epoch#13: total loss=4.1545, Cls_loss=3.4505, Reg_loss=0.0704, Err_test=0.2022, lr = 0.000020
2022/12/23 19:02:39 Epoch#14: total loss=4.1531, Cls_loss=3.4508, Reg_loss=0.0702, Err_test=0.2001, lr = 0.000020
2022/12/23 19:03:18 Epoch#15: total loss=4.1221, Cls_loss=3.4509, Reg_loss=0.0671, Err_test=0.2000, lr = 0.000020
2022/12/23 19:03:56 Epoch#16: total loss=4.1091, Cls_loss=3.4508, Reg_loss=0.0658, Err_test=0.2057, lr = 0.000020
2022/12/23 19:04:35 Epoch#17: total loss=4.0926, Cls_loss=3.4509, Reg_loss=0.0642, Err_test=0.2100, lr = 0.000020
2022/12/23 19:05:14 Epoch#18: total loss=4.0848, Cls_loss=3.4513, Reg_loss=0.0634, Err_test=0.2050, lr = 0.000020
2022/12/23 19:05:54 Epoch#19: total loss=4.0672, Cls_loss=3.4512, Reg_loss=0.0616, Err_test=0.2001, lr = 0.000020
2022/12/23 19:06:33 Epoch#20: total loss=4.0673, Cls_loss=3.4514, Reg_loss=0.0616, Err_test=0.2012, lr = 0.000001
2022/12/23 19:07:11 Epoch#21: total loss=4.0214, Cls_loss=3.4507, Reg_loss=0.0571, Err_test=0.1990, lr = 0.000004
2022/12/23 19:07:50 Epoch#22: total loss=4.0120, Cls_loss=3.4512, Reg_loss=0.0561, Err_test=0.1984, lr = 0.000004
2022/12/23 19:08:29 Epoch#23: total loss=3.9973, Cls_loss=3.4507, Reg_loss=0.0547, Err_test=0.1960, lr = 0.000004
2022/12/23 19:09:08 Epoch#24: total loss=3.9895, Cls_loss=3.4507, Reg_loss=0.0539, Err_test=0.1977, lr = 0.000004
2022/12/23 19:09:46 Epoch#25: total loss=3.9852, Cls_loss=3.4510, Reg_loss=0.0534, Err_test=0.1960, lr = 0.000004
2022/12/23 19:10:25 Epoch#26: total loss=3.9765, Cls_loss=3.4510, Reg_loss=0.0525, Err_test=0.1956, lr = 0.000004
2022/12/23 19:11:05 Epoch#27: total loss=3.9785, Cls_loss=3.4508, Reg_loss=0.0528, Err_test=0.1952, lr = 0.000004
2022/12/23 19:11:43 Epoch#28: total loss=3.9736, Cls_loss=3.4509, Reg_loss=0.0523, Err_test=0.2015, lr = 0.000004
2022/12/23 19:12:22 Epoch#29: total loss=3.9694, Cls_loss=3.4506, Reg_loss=0.0519, Err_test=0.1954, lr = 0.000004
2022/12/23 19:13:01 Epoch#30: total loss=3.9652, Cls_loss=3.4509, Reg_loss=0.0514, Err_test=0.1977, lr = 0.000000
2022/12/23 19:13:39 Epoch#31: total loss=3.9522, Cls_loss=3.4510, Reg_loss=0.0501, Err_test=0.1947, lr = 0.000001
2022/12/23 19:14:18 Epoch#32: total loss=3.9440, Cls_loss=3.4506, Reg_loss=0.0493, Err_test=0.1947, lr = 0.000001
2022/12/23 19:14:56 Epoch#33: total loss=3.9475, Cls_loss=3.4508, Reg_loss=0.0497, Err_test=0.1953, lr = 0.000001
2022/12/23 19:15:35 Epoch#34: total loss=3.9483, Cls_loss=3.4510, Reg_loss=0.0497, Err_test=0.1950, lr = 0.000001
2022/12/23 19:19:10 ======================================================
2022/12/23 19:19:50 Epoch#0: total loss=342.4780, Cls_loss=20.2671, Reg_loss=32.2211, Err_test=1.1173, lr = 0.000100
2022/12/23 19:20:29 Epoch#1: total loss=20.2747, Cls_loss=16.6782, Reg_loss=0.3596, Err_test=1.7365, lr = 0.000100
2022/12/23 19:21:09 Epoch#2: total loss=18.3293, Cls_loss=15.9336, Reg_loss=0.2396, Err_test=0.7193, lr = 0.000100
2022/12/23 19:21:47 Epoch#3: total loss=14.7962, Cls_loss=12.6628, Reg_loss=0.2133, Err_test=0.6302, lr = 0.000100
2022/12/23 19:22:26 Epoch#4: total loss=11.1799, Cls_loss=9.2378, Reg_loss=0.1942, Err_test=0.3630, lr = 0.000100
2022/12/23 19:23:04 Epoch#5: total loss=9.9361, Cls_loss=8.6689, Reg_loss=0.1267, Err_test=0.3305, lr = 0.000100
2022/12/23 19:23:43 Epoch#6: total loss=7.7629, Cls_loss=6.5015, Reg_loss=0.1261, Err_test=0.3212, lr = 0.000100
2022/12/23 19:24:21 Epoch#7: total loss=6.1900, Cls_loss=5.3337, Reg_loss=0.0856, Err_test=0.2634, lr = 0.000100
2022/12/23 19:25:00 Epoch#8: total loss=6.0728, Cls_loss=5.2751, Reg_loss=0.0798, Err_test=0.2871, lr = 0.000100
2022/12/23 19:25:38 Epoch#9: total loss=5.5317, Cls_loss=4.7558, Reg_loss=0.0776, Err_test=0.2605, lr = 0.000100
2022/12/23 19:26:17 Epoch#10: total loss=5.4468, Cls_loss=4.7466, Reg_loss=0.0700, Err_test=0.2453, lr = 0.000004
2022/12/23 19:26:55 Epoch#11: total loss=5.2593, Cls_loss=4.7455, Reg_loss=0.0514, Err_test=0.2252, lr = 0.000020
2022/12/23 19:27:34 Epoch#12: total loss=5.2309, Cls_loss=4.7451, Reg_loss=0.0486, Err_test=0.2187, lr = 0.000020
2022/12/23 19:28:13 Epoch#13: total loss=5.2118, Cls_loss=4.7436, Reg_loss=0.0468, Err_test=0.2065, lr = 0.000020
2022/12/23 19:28:51 Epoch#14: total loss=5.2061, Cls_loss=4.7435, Reg_loss=0.0463, Err_test=0.2154, lr = 0.000020
2022/12/23 19:29:31 Epoch#15: total loss=5.1846, Cls_loss=4.7432, Reg_loss=0.0441, Err_test=0.2053, lr = 0.000020
2022/12/23 19:30:10 Epoch#16: total loss=5.1769, Cls_loss=4.7427, Reg_loss=0.0434, Err_test=0.2172, lr = 0.000020
2022/12/23 19:30:50 Epoch#17: total loss=5.1659, Cls_loss=4.7425, Reg_loss=0.0423, Err_test=0.2228, lr = 0.000020
2022/12/23 19:31:30 Epoch#18: total loss=5.1605, Cls_loss=4.7425, Reg_loss=0.0418, Err_test=0.2073, lr = 0.000020
2022/12/23 19:32:09 Epoch#19: total loss=5.1448, Cls_loss=4.7420, Reg_loss=0.0403, Err_test=0.2042, lr = 0.000020
2022/12/23 19:32:49 Epoch#20: total loss=5.1384, Cls_loss=4.7419, Reg_loss=0.0397, Err_test=0.2103, lr = 0.000001
2022/12/23 19:33:28 Epoch#21: total loss=5.0973, Cls_loss=4.7409, Reg_loss=0.0356, Err_test=0.1991, lr = 0.000004
2022/12/23 19:34:07 Epoch#22: total loss=5.0902, Cls_loss=4.7413, Reg_loss=0.0349, Err_test=0.2038, lr = 0.000004
2022/12/23 19:34:46 Epoch#23: total loss=5.0909, Cls_loss=4.7408, Reg_loss=0.0350, Err_test=0.1979, lr = 0.000004
2022/12/23 19:35:24 Epoch#24: total loss=5.0891, Cls_loss=4.7407, Reg_loss=0.0348, Err_test=0.2000, lr = 0.000004
2022/12/23 19:36:03 Epoch#25: total loss=5.0888, Cls_loss=4.7408, Reg_loss=0.0348, Err_test=0.1981, lr = 0.000004
2022/12/23 19:36:41 Epoch#26: total loss=5.0823, Cls_loss=4.7408, Reg_loss=0.0342, Err_test=0.1977, lr = 0.000004
2022/12/23 19:37:20 Epoch#27: total loss=5.0801, Cls_loss=4.7404, Reg_loss=0.0340, Err_test=0.1979, lr = 0.000004
2022/12/23 19:37:59 Epoch#28: total loss=5.0795, Cls_loss=4.7404, Reg_loss=0.0339, Err_test=0.2067, lr = 0.000004
2022/12/23 19:38:37 Epoch#29: total loss=5.0757, Cls_loss=4.7399, Reg_loss=0.0336, Err_test=0.1987, lr = 0.000004
2022/12/23 19:39:16 Epoch#30: total loss=5.0736, Cls_loss=4.7399, Reg_loss=0.0334, Err_test=0.2009, lr = 0.000000
2022/12/23 19:39:54 Epoch#31: total loss=5.0653, Cls_loss=4.7399, Reg_loss=0.0325, Err_test=0.1971, lr = 0.000001
2022/12/23 19:40:33 Epoch#32: total loss=5.0619, Cls_loss=4.7394, Reg_loss=0.0322, Err_test=0.1968, lr = 0.000001
2022/12/23 19:41:11 Epoch#33: total loss=5.0611, Cls_loss=4.7395, Reg_loss=0.0322, Err_test=0.1964, lr = 0.000001
2022/12/23 19:41:51 Epoch#34: total loss=5.0635, Cls_loss=4.7396, Reg_loss=0.0324, Err_test=0.1960, lr = 0.000001
2022/12/23 22:17:46 ======================================================
2022/12/23 22:18:26 Epoch#0: total loss=10.6688, Cls_loss=5.0183, Reg_loss=1.1301, Err_test=0.5121, lr = 0.000500
2022/12/23 22:19:05 Epoch#1: total loss=2.4548, Cls_loss=2.3083, Reg_loss=0.0293, Err_test=0.3494, lr = 0.000500
2022/12/23 22:19:44 Epoch#2: total loss=2.4123, Cls_loss=2.3079, Reg_loss=0.0209, Err_test=0.3167, lr = 0.000500
2022/12/23 22:20:23 Epoch#3: total loss=2.3947, Cls_loss=2.3076, Reg_loss=0.0174, Err_test=0.2572, lr = 0.000500
2022/12/23 22:21:01 Epoch#4: total loss=2.3742, Cls_loss=2.3077, Reg_loss=0.0133, Err_test=0.2521, lr = 0.000500
2022/12/23 22:21:41 Epoch#5: total loss=2.3638, Cls_loss=2.3073, Reg_loss=0.0113, Err_test=0.2430, lr = 0.000500
2022/12/23 22:22:21 Epoch#6: total loss=2.3591, Cls_loss=2.3079, Reg_loss=0.0102, Err_test=0.2205, lr = 0.000500
2022/12/23 22:23:00 Epoch#7: total loss=2.3545, Cls_loss=2.3069, Reg_loss=0.0095, Err_test=0.2225, lr = 0.000500
2022/12/23 22:23:38 Epoch#8: total loss=2.3543, Cls_loss=2.3078, Reg_loss=0.0093, Err_test=0.2194, lr = 0.000500
2022/12/23 22:24:18 Epoch#9: total loss=2.3511, Cls_loss=2.3073, Reg_loss=0.0087, Err_test=0.2107, lr = 0.000500
2022/12/23 22:24:57 Epoch#10: total loss=2.3511, Cls_loss=2.3074, Reg_loss=0.0087, Err_test=0.2082, lr = 0.000020
2022/12/23 22:25:36 Epoch#11: total loss=2.3431, Cls_loss=2.3079, Reg_loss=0.0070, Err_test=0.1840, lr = 0.000100
2022/12/23 22:26:15 Epoch#12: total loss=2.3411, Cls_loss=2.3081, Reg_loss=0.0066, Err_test=0.1830, lr = 0.000100
2022/12/23 22:26:53 Epoch#13: total loss=2.3385, Cls_loss=2.3070, Reg_loss=0.0063, Err_test=0.1800, lr = 0.000100
2022/12/23 22:27:32 Epoch#14: total loss=2.3384, Cls_loss=2.3073, Reg_loss=0.0062, Err_test=0.1798, lr = 0.000100
2022/12/23 22:28:13 Epoch#15: total loss=2.3373, Cls_loss=2.3074, Reg_loss=0.0060, Err_test=0.1773, lr = 0.000100
2022/12/23 22:28:54 Epoch#16: total loss=2.3362, Cls_loss=2.3073, Reg_loss=0.0058, Err_test=0.1770, lr = 0.000100
2022/12/23 22:29:36 Epoch#17: total loss=2.3357, Cls_loss=2.3075, Reg_loss=0.0056, Err_test=0.1748, lr = 0.000100
2022/12/23 22:30:18 Epoch#18: total loss=2.3353, Cls_loss=2.3079, Reg_loss=0.0055, Err_test=0.1774, lr = 0.000100
2022/12/23 22:31:00 Epoch#19: total loss=2.3345, Cls_loss=2.3077, Reg_loss=0.0054, Err_test=0.1750, lr = 0.000100
2022/12/23 22:31:42 Epoch#20: total loss=2.3341, Cls_loss=2.3080, Reg_loss=0.0052, Err_test=0.1742, lr = 0.000004
2022/12/23 22:32:24 Epoch#21: total loss=2.3311, Cls_loss=2.3073, Reg_loss=0.0048, Err_test=0.1687, lr = 0.000020
2022/12/23 22:33:05 Epoch#22: total loss=2.3311, Cls_loss=2.3078, Reg_loss=0.0047, Err_test=0.1681, lr = 0.000020
2022/12/23 22:33:47 Epoch#23: total loss=2.3303, Cls_loss=2.3073, Reg_loss=0.0046, Err_test=0.1677, lr = 0.000020
2022/12/23 22:34:28 Epoch#24: total loss=2.3299, Cls_loss=2.3074, Reg_loss=0.0045, Err_test=0.1684, lr = 0.000020
2022/12/23 22:35:09 Epoch#25: total loss=2.3300, Cls_loss=2.3076, Reg_loss=0.0045, Err_test=0.1673, lr = 0.000020
2022/12/23 22:35:50 Epoch#26: total loss=2.3298, Cls_loss=2.3077, Reg_loss=0.0044, Err_test=0.1680, lr = 0.000020
2022/12/23 22:36:32 Epoch#27: total loss=2.3294, Cls_loss=2.3075, Reg_loss=0.0044, Err_test=0.1675, lr = 0.000020
2022/12/23 22:37:13 Epoch#28: total loss=2.3294, Cls_loss=2.3076, Reg_loss=0.0044, Err_test=0.1676, lr = 0.000020
2022/12/23 22:37:54 Epoch#29: total loss=2.3289, Cls_loss=2.3073, Reg_loss=0.0043, Err_test=0.1677, lr = 0.000020
2022/12/23 22:38:38 Epoch#30: total loss=2.3288, Cls_loss=2.3075, Reg_loss=0.0043, Err_test=0.1687, lr = 0.000001
2022/12/23 22:39:20 Epoch#31: total loss=2.3284, Cls_loss=2.3077, Reg_loss=0.0042, Err_test=0.1667, lr = 0.000004
2022/12/23 22:40:01 Epoch#32: total loss=2.3277, Cls_loss=2.3073, Reg_loss=0.0041, Err_test=0.1664, lr = 0.000004
2022/12/23 22:40:43 Epoch#33: total loss=2.3279, Cls_loss=2.3074, Reg_loss=0.0041, Err_test=0.1662, lr = 0.000004
2022/12/23 22:41:24 Epoch#34: total loss=2.3281, Cls_loss=2.3076, Reg_loss=0.0041, Err_test=0.1664, lr = 0.000004
2022/12/24 10:40:31 ======================================================
2022/12/24 10:41:20 Epoch#0: total loss=10.6997, Cls_loss=5.0305, Reg_loss=1.1338, Err_test=0.5031, lr = 0.000500
2022/12/24 10:41:58 Epoch#1: total loss=2.4469, Cls_loss=2.3065, Reg_loss=0.0281, Err_test=0.3249, lr = 0.000500
2022/12/24 10:42:37 Epoch#2: total loss=2.3970, Cls_loss=2.3063, Reg_loss=0.0181, Err_test=0.2965, lr = 0.000500
2022/12/24 10:43:16 Epoch#3: total loss=2.3729, Cls_loss=2.3062, Reg_loss=0.0133, Err_test=0.2298, lr = 0.000500
2022/12/24 10:43:54 Epoch#4: total loss=2.3559, Cls_loss=2.3061, Reg_loss=0.0099, Err_test=0.2244, lr = 0.000500
2022/12/24 10:44:33 Epoch#5: total loss=2.3466, Cls_loss=2.3061, Reg_loss=0.0081, Err_test=0.1982, lr = 0.000500
2022/12/24 10:45:11 Epoch#6: total loss=2.3418, Cls_loss=2.3061, Reg_loss=0.0071, Err_test=0.1898, lr = 0.000500
2022/12/24 10:45:49 Epoch#7: total loss=2.3387, Cls_loss=2.3061, Reg_loss=0.0065, Err_test=0.1942, lr = 0.000500
2022/12/24 10:46:28 Epoch#8: total loss=2.3372, Cls_loss=2.3061, Reg_loss=0.0062, Err_test=0.1844, lr = 0.000500
2022/12/24 10:47:06 Epoch#9: total loss=2.3347, Cls_loss=2.3061, Reg_loss=0.0057, Err_test=0.1780, lr = 0.000500
2022/12/24 10:47:45 Epoch#10: total loss=2.3330, Cls_loss=2.3061, Reg_loss=0.0054, Err_test=0.1724, lr = 0.000020
2022/12/24 10:48:24 Epoch#11: total loss=2.3246, Cls_loss=2.3061, Reg_loss=0.0037, Err_test=0.1481, lr = 0.000100
2022/12/24 10:49:03 Epoch#12: total loss=2.3223, Cls_loss=2.3060, Reg_loss=0.0032, Err_test=0.1466, lr = 0.000100
2022/12/24 10:49:42 Epoch#13: total loss=2.3209, Cls_loss=2.3060, Reg_loss=0.0030, Err_test=0.1449, lr = 0.000100
2022/12/24 10:50:21 Epoch#14: total loss=2.3205, Cls_loss=2.3060, Reg_loss=0.0029, Err_test=0.1473, lr = 0.000100
2022/12/24 10:51:01 Epoch#15: total loss=2.3194, Cls_loss=2.3060, Reg_loss=0.0027, Err_test=0.1439, lr = 0.000100
2022/12/24 10:51:39 Epoch#16: total loss=2.3183, Cls_loss=2.3060, Reg_loss=0.0025, Err_test=0.1415, lr = 0.000100
2022/12/24 10:52:18 Epoch#17: total loss=2.3177, Cls_loss=2.3060, Reg_loss=0.0023, Err_test=0.1428, lr = 0.000100
2022/12/24 10:52:57 Epoch#18: total loss=2.3172, Cls_loss=2.3060, Reg_loss=0.0022, Err_test=0.1426, lr = 0.000100
2022/12/24 10:53:35 Epoch#19: total loss=2.3164, Cls_loss=2.3060, Reg_loss=0.0021, Err_test=0.1418, lr = 0.000100
2022/12/24 10:54:14 Epoch#20: total loss=2.3159, Cls_loss=2.3060, Reg_loss=0.0020, Err_test=0.1446, lr = 0.000004
2022/12/24 10:54:53 Epoch#21: total loss=2.3139, Cls_loss=2.3060, Reg_loss=0.0016, Err_test=0.1353, lr = 0.000020
2022/12/24 10:55:31 Epoch#22: total loss=2.3133, Cls_loss=2.3060, Reg_loss=0.0015, Err_test=0.1344, lr = 0.000020
2022/12/24 10:56:10 Epoch#23: total loss=2.3129, Cls_loss=2.3060, Reg_loss=0.0014, Err_test=0.1342, lr = 0.000020
2022/12/24 10:56:49 Epoch#24: total loss=2.3126, Cls_loss=2.3060, Reg_loss=0.0013, Err_test=0.1347, lr = 0.000020
2022/12/24 10:57:27 Epoch#25: total loss=2.3125, Cls_loss=2.3060, Reg_loss=0.0013, Err_test=0.1341, lr = 0.000020
2022/12/24 10:58:06 Epoch#26: total loss=2.3122, Cls_loss=2.3060, Reg_loss=0.0012, Err_test=0.1340, lr = 0.000020
2022/12/24 10:58:44 Epoch#27: total loss=2.3121, Cls_loss=2.3060, Reg_loss=0.0012, Err_test=0.1346, lr = 0.000020
2022/12/24 10:59:23 Epoch#28: total loss=2.3119, Cls_loss=2.3060, Reg_loss=0.0012, Err_test=0.1344, lr = 0.000020
2022/12/24 11:00:01 Epoch#29: total loss=2.3117, Cls_loss=2.3060, Reg_loss=0.0011, Err_test=0.1347, lr = 0.000020
2022/12/24 11:00:40 Epoch#30: total loss=2.3115, Cls_loss=2.3060, Reg_loss=0.0011, Err_test=0.1346, lr = 0.000001
2022/12/24 11:01:20 Epoch#31: total loss=2.3110, Cls_loss=2.3060, Reg_loss=0.0010, Err_test=0.1330, lr = 0.000004
2022/12/24 11:01:59 Epoch#32: total loss=2.3108, Cls_loss=2.3060, Reg_loss=0.0009, Err_test=0.1330, lr = 0.000004
2022/12/24 11:02:37 Epoch#33: total loss=2.3108, Cls_loss=2.3060, Reg_loss=0.0009, Err_test=0.1327, lr = 0.000004
2022/12/24 11:03:16 Epoch#34: total loss=2.3107, Cls_loss=2.3060, Reg_loss=0.0009, Err_test=0.1328, lr = 0.000004
2022/12/24 12:14:05 ======================================================
2022/12/24 12:14:44 Epoch#0: total loss=11.0865, Cls_loss=5.3753, Reg_loss=1.1422, Err_test=0.5365, lr = 0.000500
2022/12/24 12:15:22 Epoch#1: total loss=2.9004, Cls_loss=2.7368, Reg_loss=0.0327, Err_test=0.3815, lr = 0.000500
2022/12/24 12:16:00 Epoch#2: total loss=2.8412, Cls_loss=2.7364, Reg_loss=0.0209, Err_test=0.3066, lr = 0.000500
2022/12/24 12:16:38 Epoch#3: total loss=2.8150, Cls_loss=2.7361, Reg_loss=0.0158, Err_test=0.2646, lr = 0.000500
2022/12/24 12:17:16 Epoch#4: total loss=2.8005, Cls_loss=2.7363, Reg_loss=0.0128, Err_test=0.2518, lr = 0.000500
2022/12/24 12:17:53 Epoch#5: total loss=2.7946, Cls_loss=2.7359, Reg_loss=0.0117, Err_test=0.2280, lr = 0.000500
2022/12/24 12:18:31 Epoch#6: total loss=2.7879, Cls_loss=2.7364, Reg_loss=0.0103, Err_test=0.2289, lr = 0.000500
2022/12/24 12:19:09 Epoch#7: total loss=2.7846, Cls_loss=2.7355, Reg_loss=0.0098, Err_test=0.2162, lr = 0.000500
2022/12/24 12:19:47 Epoch#8: total loss=2.7813, Cls_loss=2.7364, Reg_loss=0.0090, Err_test=0.2272, lr = 0.000500
2022/12/24 12:20:25 Epoch#9: total loss=2.7791, Cls_loss=2.7359, Reg_loss=0.0086, Err_test=0.2170, lr = 0.000500
2022/12/24 12:21:03 Epoch#10: total loss=2.7787, Cls_loss=2.7360, Reg_loss=0.0085, Err_test=0.2069, lr = 0.000020
2022/12/24 12:21:40 Epoch#11: total loss=2.7711, Cls_loss=2.7365, Reg_loss=0.0069, Err_test=0.1831, lr = 0.000100
2022/12/24 12:22:18 Epoch#12: total loss=2.7694, Cls_loss=2.7366, Reg_loss=0.0065, Err_test=0.1841, lr = 0.000100
2022/12/24 12:22:57 Epoch#13: total loss=2.7668, Cls_loss=2.7355, Reg_loss=0.0062, Err_test=0.1819, lr = 0.000100
2022/12/24 12:23:35 Epoch#14: total loss=2.7670, Cls_loss=2.7359, Reg_loss=0.0062, Err_test=0.1800, lr = 0.000100
2022/12/24 12:24:14 Epoch#15: total loss=2.7658, Cls_loss=2.7360, Reg_loss=0.0060, Err_test=0.1792, lr = 0.000100
2022/12/24 12:24:51 Epoch#16: total loss=2.7650, Cls_loss=2.7359, Reg_loss=0.0058, Err_test=0.1792, lr = 0.000100
2022/12/24 12:25:29 Epoch#17: total loss=2.7643, Cls_loss=2.7361, Reg_loss=0.0057, Err_test=0.1778, lr = 0.000100
2022/12/24 12:26:07 Epoch#18: total loss=2.7641, Cls_loss=2.7365, Reg_loss=0.0055, Err_test=0.1771, lr = 0.000100
2022/12/24 12:26:44 Epoch#19: total loss=2.7632, Cls_loss=2.7363, Reg_loss=0.0054, Err_test=0.1772, lr = 0.000100
2022/12/24 12:27:22 Epoch#20: total loss=2.7629, Cls_loss=2.7366, Reg_loss=0.0053, Err_test=0.1786, lr = 0.000004
2022/12/24 12:27:59 Epoch#21: total loss=2.7601, Cls_loss=2.7359, Reg_loss=0.0048, Err_test=0.1699, lr = 0.000020
2022/12/24 12:28:38 Epoch#22: total loss=2.7600, Cls_loss=2.7364, Reg_loss=0.0047, Err_test=0.1696, lr = 0.000020
2022/12/24 12:29:15 Epoch#23: total loss=2.7592, Cls_loss=2.7359, Reg_loss=0.0047, Err_test=0.1693, lr = 0.000020
2022/12/24 12:29:53 Epoch#24: total loss=2.7588, Cls_loss=2.7359, Reg_loss=0.0046, Err_test=0.1703, lr = 0.000020
2022/12/24 12:30:30 Epoch#25: total loss=2.7590, Cls_loss=2.7362, Reg_loss=0.0046, Err_test=0.1695, lr = 0.000020
2022/12/24 12:31:08 Epoch#26: total loss=2.7587, Cls_loss=2.7362, Reg_loss=0.0045, Err_test=0.1696, lr = 0.000020
2022/12/24 12:31:45 Epoch#27: total loss=2.7584, Cls_loss=2.7361, Reg_loss=0.0045, Err_test=0.1696, lr = 0.000020
2022/12/24 12:32:23 Epoch#28: total loss=2.7583, Cls_loss=2.7362, Reg_loss=0.0044, Err_test=0.1697, lr = 0.000020
2022/12/24 12:33:01 Epoch#29: total loss=2.7577, Cls_loss=2.7359, Reg_loss=0.0044, Err_test=0.1693, lr = 0.000020
2022/12/24 12:33:39 Epoch#30: total loss=2.7577, Cls_loss=2.7361, Reg_loss=0.0043, Err_test=0.1697, lr = 0.000001
